,id,updated,elanId,firstName,lastName,id_,affairId,affairTitle,date,divisionText,meaningNo,meaningYes,registrationNumber,submissionText,hasMorePages,decision
38,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,11822,20040439,Loi sur les stupéfiants. Révision,2012-09-20T11:41:52Z,,Antrag der Minderheit de Courten,Antrag der Mehrheit,8082,"Loi fédérale sur les stupéfiants et les substances psychotropes (Loi sur les stupéfiants, LStup)",,NT
39,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,11823,20040439,Loi sur les stupéfiants. Révision,2012-09-20T11:42:43Z,,Antrag Schenker Silvia,Antrag der Kommission,8083,"Loi fédérale sur les stupéfiants et les substances psychotropes (Loi sur les stupéfiants, LStup)",,NT
40,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,11897,20040439,Loi sur les stupéfiants. Révision,2012-09-28T08:55:39Z,,,,8157,"Loi fédérale sur les stupéfiants et les substances psychotropes (Loi sur les stupéfiants, LStup)",,Yes
41,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,13767,20040469,Obligation d'exiger un extrait du casier judiciaire des personnes qui travaillent avec les enfants,2014-03-13T12:38:52Z,,Antrag der Minderheit Guhl (Folge geben),Antrag der Mehrheit (keine Folge geben),10027,,,Yes
42,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,11639,20040472,Garde de chevaux en zone agricole,2012-09-13T09:31:18Z,,Antrag der Grünen Fraktion (Nichteintreten),Antrag der Kommission (Eintreten),7899,"Loi fédérale sur l'aménagement du territoire (Loi sur l'aménagement du territoire, LAT)",,Yes
43,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,11640,20040472,Garde de chevaux en zone agricole,2012-09-13T09:41:37Z,,Antrag der Minderheit Jans,Antrag der Mehrheit,7900,"Loi fédérale sur l'aménagement du territoire (Loi sur l'aménagement du territoire, LAT)",,No
44,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,11641,20040472,Garde de chevaux en zone agricole,2012-09-13T09:51:44Z,,Antrag der Minderheit Rösti,Antrag der Mehrheit,7901,"Loi fédérale sur l'aménagement du territoire (Loi sur l'aménagement du territoire, LAT)",,Yes
45,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,11642,20040472,Garde de chevaux en zone agricole,2012-09-13T09:52:38Z,,,,7902,"Loi fédérale sur l'aménagement du territoire (Loi sur l'aménagement du territoire, LAT)",,Yes
46,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,12496,20040472,Garde de chevaux en zone agricole,2013-03-22T08:55:49Z,,,,8756,"Loi fédérale sur l'aménagement du territoire (Loi sur l'aménagement du territoire, LAT)",,Yes
47,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,13768,20040473,Interdiction d'exercer une profession en rapport avec les enfants pour les auteurs d'actes pédophiles,2014-03-13T12:40:09Z,,Antrag des Initianten (Folge geben),Antrag der Kommission (keine Folge geben),10028,,,Yes
48,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,10260,20050028,Réforme des chemins de fer 2,2011-12-06T08:14:51Z,,Antrag der Minderheit Lachenmeier/Teuscher,Antrag der Mehrheit,6520,Loi fédérale sur la deuxième partie de la réforme des chemins de fer 2,,No
49,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,10765,20050028,Réforme des chemins de fer 2,2012-03-07T09:12:11Z,,Antrag der Minderheit Barthassat,Antrag der Mehrheit,7025,Loi fédérale sur la deuxième partie de la réforme des chemins de fer 2,True,Yes
